sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Avenues College,Windsor Gardens,5087,,dl.0906.info@schools.sa.edu.au,https://avenuescollege.sa.edu.au/,http://www.avenuescollege.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.861073,138.656806,true
government,Plympton International College,Plympton,5038,,dl.0907.info@schools.sa.edu.au,https://plymptoncollege.sa.edu.au/contact/,http://www.plymptoncollege.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.964442,138.547829,true
government,Ocean View P-12 College,Taperoo,5017,,dl.0908.info@schools.sa.edu.au,https://oceanview.sa.edu.au,http://www.oceanview.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.805538,138.498125,true
government,Willunga High School,Willunga,5172,,dl.0909.info@schools.sa.edu.au,http://www.whs.sa.edu.au/#gf_2,http://www.whs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.263056,138.555471,true
government,Playford International College,Elizabeth,5112,,dl.0910.info@schools.sa.edu.au,https://playford.sa.edu.au/#wpcf7-f405-o1,https://playford.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.723738,138.665902,true
government,Lockleys North Primary School,Lockleys,5032,,dl.0911.info@schools.sa.edu.au,http://www.lnps.sa.edu.au/contact-us/,http://www.lnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.920591,138.537668,true
government,Seacliff Primary School,Seacliff,5049,,dl.0913.info@schools.sa.edu.au,https://seacliff.sa.edu.au/,http://www.seacliff.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.037444,138.523767,true
government,Coober Pedy Area School,Coober Pedy,5723,,dl.0920.info@schools.sa.edu.au,http://www.cooberpedy.sa.edu.au/ContactInfo.html,http://www.cooberpedy.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-29.012416,134.752049,true
government,Christies Beach Primary School,Christies Beach,5165,,dl.0921.info@schools.sa.edu.au,https://www.cbeachps.sa.edu.au/,http://www.cbeachps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.138009,138.479076,true
government,Stradbroke School,Rostrevor,5073,,dl.0923.info@schools.sa.edu.au,https://stradsch.sa.edu.au/contact-us/,http://www.stradsch.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.89348,138.684457,true
government,Ingle Farm East Primary School,Ingle Farm,5098,,dl.0925.info@schools.sa.edu.au,https://ingleastps.sa.edu.au/,http://www.ingleastps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.833826,138.651948,true
government,Heathfield High School,Heathfield,5153,,dl.0926.info@schools.sa.edu.au,http://www.hhs.sa.edu.au/site-search,http://www.hhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.020536,138.712609,true
government,Glenunga International High School,Glenunga,5064,,dl.0927.glenunga@schools.sa.edu.au,https://gihs.sa.edu.au,http://www.gihs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.949336,138.635192,true
government,Grant High School,Mount Gambier,5290,,dl.0928.info@schools.sa.edu.au,https://web.granths.sa.edu.au/,http://web.granths.sa.edu.au/ghs/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.84719,140.796014,true
government,Penola High School,Penola,5277,,dl.0931.info@schools.sa.edu.au,https://penolahs.sa.edu.au/,http://www.penolahs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.373662,140.843789,true
government,Clovelly Park Primary School,Clovelly Park,5042,,dl.0932.info@schools.sa.edu.au,http://www.clovellyps.sa.edu.au/contact-us/,http://www.clovellyps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.998429,138.565416,true
government,Warradale Primary School,Warradale,5046,,dl.0933.info@schools.sa.edu.au,https://warradaleps.sa.edu.au/,https://warradaleps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.003708,138.537005,true
government,Fulham Gardens Primary School,Henley Beach,5022,,dl.0934_info@schools.sa.edu.au,https://fulhmgdnps.sa.edu.au/contact-us/,http://www.fulhmgdnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.912392,138.503289,true
government,Para Hills School,Para Hills,5096,,dl.0935.info@schools.sa.edu.au,https://parahillsschool.sa.edu.au/contact/,https://parahillsschool.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.812358,138.653129,true
government,Naracoorte South Primary School,Naracoorte,5271,,dl.0936.admin@schools.sa.edu.au,https://narsouthps.sa.edu.au/contact-us/,http://www.narsouthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.97269,140.746742,true
government,Hincks Avenue Primary School,Whyalla Norrie,5608,,dl.0938.info@schools.sa.edu.au,https://hincksps.sa.edu.au/contact-us/,http://www.hincksps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.018515,137.544825,true
government,Seaton High School,Seaton,5023,,dl.0941.info@schools.sa.edu.au,https://seatonhs.sa.edu.au/contact-seaton-high-school/,http://www.seatonhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.886112,138.505556,true
government,Elizabeth East Primary School,Elizabeth East,5112,,dl.0943.info@schools.sa.edu.au,https://elizeastr6.sa.edu.au/contact/,https://elizeastr6.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.725069,138.677471,true
government,Elizabeth Downs Primary School,Elizabeth Downs,5113,,dl.0947.info@schools.sa.edu.au,https://elizdownc7.sa.edu.au/,http://www.elizdownc7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.698783,138.69474,true
government,Elizabeth Park Primary School,Elizabeth Park,5113,,dl.0948.info@schools.sa.edu.au,https://elizparkc7.sa.edu.au/,http://www.elizparkc7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.712946,138.684899,true
government,Elizabeth Vale Primary School,Elizabeth Vale,5112,,dl.0949.info@schools.sa.edu.au,https://elizvale.sa.edu.au/,http://www.elizvale.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.746118,138.669137,true
government,Murray Bridge South Primary School,Murray Bridge,5253,,dl.0950.info@schools.sa.edu.au,https://mbsouthps.sa.edu.au/,http://www.mbsouthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.132254,139.282374,true
government,Clapham Primary School,Clapham,5062,,dl.0952.info@schools.sa.edu.au,https://claphamps.sa.edu.au/,http://www.claphamps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.99406,138.604347,true
government,Mount Gambier North Primary School,Mount Gambier,5290,,dl.0953.info@schools.sa.edu.au,https://www.mtgnorthps.sa.edu.au/,http://www.mtgnorthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.81683,140.775534,true
government,Kangaroo Inn Area School,Kangaroo Inn,5280,,dl.0957.info@schools.sa.edu.au,https://kangainnas.sa.edu.au/,http://www.kangainnas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.337672,140.244361,true
government,Riverland Special School,Berri,5343,,dl.0962.info@schools.sa.edu.au,https://riverlansp.sa.edu.au/contact-us/,http://www.riverlansp.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.278394549839,140.6106734,true
government,Modbury High School,Modbury,5092,,dl.0964.info@schools.sa.edu.au,https://www.modburyhs.sa.edu.au/,http://www.modburyhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.836789,138.697008,true
government,Underdale High School,Underdale,5032,,dl.0965.info@schools.sa.edu.au,https://www.underdale.sa.edu.au/contact-us/,http://www.underdale.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.918948,138.544174,true
government,Vale Park Primary School,Vale Park,5081,,dl.0967.info@schools.sa.edu.au,http://www.valeparkps.sa.edu.au/contact-us/,http://www.valeparkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.885256,138.626323,true
government,Fisk Street Primary School,Whyalla Norrie,5608,,dl.0968.info@schools.sa.edu.au,https://fiskstps.sa.edu.au/contact-us/,http://www.fiskstps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.0166545,137.53235498,true
government,Newbery Park Primary School,Millicent,5280,,dl.0970.info@schools.sa.edu.au,https://newberypkps.sa.edu.au/contact-us/,http://www.newberypkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.60813772,140.36250817,true
government,East Torrens Primary School,Hectorville,5073,,dl.0971.info@schools.sa.edu.au,http://www.etorrensps.sa.edu.au/about-us/contact-us/,http://www.etorrensps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.889946,138.666334,true
government,Hawthorndene Primary School,Hawthorndene,5051,,dl.0972_info@schools.sa.edu.au,https://hthdeneps.sa.edu.au/,http://www.hthdeneps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.020774,138.636088,true
government,Paradise Primary School,Paradise,5075,,dl.0973.info@schools.sa.edu.au,https://www.paradiser6.sa.edu.au/contact/,https://www.paradiser6.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.870802,138.68457,true
government,Springbank Secondary College,Pasadena,5042,,dl.0975.info@schools.sa.edu.au,https://springbanksc.sa.edu.au/,https://www.springbanksc.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.993333,138.590102,true
government,Craigmore High School,Blakeview,5114,,dl.0976.info@schools.sa.edu.au,https://craigmorehs.sa.edu.au/,http://www.craigmorehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.69116,138.701176,true
government,Airdale Primary School,Port Pirie,5540,,airdale.oshc@ymcasa.org.au,https://airdaleps.sa.edu.au/contact/,http://www.airdaleps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.200515,137.990371,true
government,Carlton School,Port Augusta,5700,,dl.0981.info@schools.sa.edu.au,http://www.carltonschool.sa.edu.au/site-search,http://www.carltonschool.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.489832,137.77222,true
government,Dernancourt School,Dernancourt,5075,,dl.0982.info@schools.sa.edu.au,https://dernancts.sa.edu.au/contact-us/,http://www.dernancts.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.861164,138.673148,true
government,Brahma Lodge Primary School,Brahma Lodge,5109,,dl.0983.info@schools.sa.edu.au,https://brahmar7.sa.edu.au/,http://www.brahmar7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.775528,138.650326,true
government,Seaview Downs Primary School,Seaview Downs,5049,,dl.0984.info@schools.sa.edu.au,https://www.seaviewdps.sa.edu.au/,http://www.seaviewdps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.041379,138.536114,true
government,Mawson Lakes School,Mawson Lakes,5095,,dl.0987.info@schools.sa.edu.au,https://mawsonlakes.sa.edu.au/,http://www.mawsonlakes.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.809171,138.61436,true
government,Augusta Park Primary School,Port Augusta,5700,,dl.0990.info@schools.sa.edu.au,https://apps.sa.edu.au/contact-us/,http://www.apps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.495595,137.784949,true
government,Marion Primary School,Marion,5043,,dl.0993.info@schools.sa.edu.au,https://marionps.sa.edu.au/,https://marionps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.00407914,138.55564467,true
government,Wandana Primary School,Gilles Plains,5086,,dl.0994.info@schools.sa.edu.au,http://www.wandanac7.sa.edu.au/contact/,http://www.wandanac7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.849122,138.661511,true
government,Kidman Park Primary School,Kidman Park,5025,,dl.0996.admin@schools.sa.edu.au,https://kidmanpkps.sa.edu.au/contact-us/,http://www.kidmanpkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.911672,138.523797,true
government,Adelaide East Education Centre,Campbelltown,5074,,dl.0997.info@schools.sa.edu.au,https://adelaideeastec.sa.edu.au/,http://www.adelaideeastec.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.873042,138.672971,true
government,Yalata Anangu School,Yalata,5690,,dl.0999.info@schools.sa.edu.au,https://yalataab.sa.edu.au/,http://www.yalataab.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-31.480046,131.843571,true
government,Amata Anangu School,Amata,5710,,dl.1001.info@schools.sa.edu.au,https://amata.sa.edu.au/contact-us/,http://www.amata.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-26.152169,131.137746,true
government,Koonibba Aboriginal School,Koonibba,5690,,dl.1003.info@schools.sa.edu.au,https://koonibbaab.sa.edu.au/contact/,http://www.koonibbaab.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-31.902744,133.425975,true
government,West Beach Primary School,West Beach,5024,,dl.1004.info@schools.sa.edu.au,http://www.wbeachps.sa.edu.au/contact/,http://www.wbeachps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.937821,138.508809,true
government,Gawler East Primary School,Gawler East,5118,,dl.1008.info@schools.sa.edu.au,https://gaweastps.sa.edu.au/contact/,http://www.gaweastps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.598085,138.761294,true
government,Oak Valley Aboriginal School,Oak Valley,5690,,dl.1009.info@schools.sa.edu.au,https://oakvalleyab.sa.edu.au/#contact,http://www.oakvalleyab.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-29.402589,130.738549,true
government,Salisbury East High School,Salisbury East,5109,,dl.1011.info@schools.sa.edu.au,https://sehs.sa.edu.au/,http://www.sehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.775903,138.667185,true
government,Christies Beach High School,Christie Downs,5164,,dl.1013.info@schools.sa.edu.au,https://www.cbhs.sa.edu.au/,http://www.cbhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.136982,138.497694,true
government,SA School and Services for Vision Impaired,Park Holme,5043,,dl.1014.admin@schools.sa.edu.au,https://sassvi.sa.edu.au/contact/,https://sassvi.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.991605,138.555007,true
government,Banksia Park School R-6,Banksia Park,5091,,,,http://www.banksiar7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.808854,138.72609,true
government,Charles Campbell College,Paradise,5075,,dl.1028.info@schools.sa.edu.au,http://www.ccc.sa.edu.au/contact-us.html,http://www.ccc.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.8746243455682,138.673265830689,true
government,Ernabella Anangu School,Ghan,0872,,dl.1034.info@schools.sa.edu.au,https://ernabella.sa.edu.au/contact-us/,http://www.ernabella.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-26.283792,132.135237,true
government,Taparra Primary School,Elizabeth Downs,5113,,dl.1038.info@schools.sa.edu.au,https://taparraps.sa.edu.au/,https://taparraps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.706102,138.685487,true
government,East Marden Primary School,Campbelltown,5074,,dl.1043.admin@schools.sa.edu.au,https://www.eastmardps.sa.edu.au/search/,http://www.eastmardps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.881964,138.65353,true
government,Reynella South Primary School,Reynella,5161,,dl.1044.info@schools.sa.edu.au,https://rss.sa.edu.au/,https://rss.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.103687,138.524457,true
government,Para Hills West Primary School,Para Hills West,5096,,dl.1045.info@schools.sa.edu.au,https://www.parahilwps.sa.edu.au/contact-us/,http://www.parahilwps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.80070589532208,138.6526763551865,true
government,Modbury South Primary School,Hope Valley,5090,,dl.1047.info@schools.sa.edu.au,http://www.modsthps.sa.edu.au/contact/,http://www.modsthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.840321,138.697193,true
government,Para Vista Primary School,Para Vista,5093,,dl.1048.info@schools.sa.edu.au,https://www.paravistaps.sa.edu.au,https://www.paravistaps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.830178,138.662895,true
government,Ridgehaven Primary School,Ridgehaven,5097,,dl.1051.info@schools.sa.edu.au,https://ridgehaven.sa.edu.au/,http://www.ridgehaven.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.817978,138.710285,true
government,Hallett Cove East Primary School,Hallett Cove,5158,,dl.1053.info@schools.sa.edu.au,https://halcoveeps.sa.edu.au/,http://www.halcoveeps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.069288,138.518245,true
government,Hallett Cove South Primary School,Hallett Cove,5158,,dl.1054.info@schools.sa.edu.au,https://hcsps.sa.edu.au/,http://www.hcsps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.082581,138.503953,true
government,Woodend Primary School,Sheidow Park,5158,,dl.1056.info@schools.sa.edu.au,https://woodendps.sa.edu.au/contact-us/,http://www.woodendps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.079379,138.533847,true
government,Pimpala Primary School,Morphett Vale,5162,,dl.1059.info@schools.sa.edu.au,https://pimpalaps.sa.edu.au/,http://www.pimpalaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.112846,138.530333,true
government,O'Sullivan Beach Primary School,O'Sullivan Beach,5166,,dl.1060.info@schools.sa.edu.au,https://osbs.sa.edu.au/,http://www.osbs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.125399,138.479637,true
government,Hackham East Primary School,Hackham,5163,,dl.1066.info@schools.sa.edu.au,https://hackhame.sa.edu.au/contact-us/,http://www.hackhame.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.13973736,138.53342158,true
government,Huntfield Heights School P-6,Huntfield Heights,5163,,dl.1067.info@schools.sa.edu.au,http://www.hhps.sa.edu.au/contact.html,http://www.hhps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.15342,138.518018,true
government,Noarlunga Downs Primary School,Noarlunga Downs,5168,,dl.1068.info@schools.sa.edu.au,https://ndownsps.sa.edu.au/,http://www.ndownsps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.150105,138.496303,true
government,Moana Primary School,Seaford,5169,,dl.1071.admin@schools.sa.edu.au,https://www.education.sa.gov.au/department/about-department/contact-department/feedback-and-complaints-about-school-or-preschool,http://www.moanaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.191836,138.474624,true
government,Redwood Park Primary School,Redwood Park,5097,,dl.1090.info@schools.sa.edu.au,https://redwoodparkps.sa.edu.au/,https://redwoodparkps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.815018,138.701072,true
government,St Agnes School P - 6,St Agnes,5097,,dl.1091.info@schools.sa.edu.au,https://sas.sa.edu.au/contact-us/,http://www.sas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.83106,138.718391,true
government,Lonsdale Heights Primary School,Christie Downs,5164,,dl.1098.info@schools.sa.edu.au,https://lonsdaleheightsps.sa.edu.au/,https://lonsdaleheightsps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.124772,138.501556,true
government,Paralowie School,Paralowie,5108,,dl.1099.info@schools.sa.edu.au,https://paralowie.sa.edu.au/,http://www.paralowie.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.75282923,138.62089416,true
government,Surrey Downs Primary School,Surrey Downs,5126,,dl.1100.info@schools.sa.edu.au,https://surreydowns.sa.edu.au/,https://surreydowns.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.79966396,138.71345957,true
government,Fairview Park Primary School,Fairview Park,5126,,dl.1103.info@schools.sa.edu.au,https://fairviewparkps.sa.edu.au/contact.html,https://fairviewparkps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.797794,138.731846,true
government,Banksia Park International High School,Banksia Park,5091,,dl.1117.info@schools.sa.edu.au,https://bpihs.sa.edu.au,http://www.bpihs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.814401,138.726168,true
government,Miltaburra Area School,Wirrulla,5661,,dl.1121.info@schools.sa.edu.au,https://miltaburraas.sa.edu.au/,http://www.miltaburraas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.375617,134.33113,true
government,Karcultaby Area School,Karcultaby,5654,,dl.1123.info@schools.sa.edu.au,https://karcultas.sa.edu.au/,http://www.karcultas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.760606,134.974385,true
government,Long Street Primary School,Whyalla Norrie,5608,,dl.1133_info@schools.sa.edu.au,https://longstps.sa.edu.au/contact-us/,http://www.longstps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.038921,137.533009,true
government,East Para Primary School,Para Hills,5096,,dl.1134.info@schools.sa.edu.au,https://epps.sa.edu.au/,http://www.epps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.81765,138.666078,true
government,Karrendi Primary School,Parafield Gardens,5107,,dl.1135.info@schools.sa.edu.au,http://www.karrendips.sa.edu.au/contact-us/,http://www.karrendips.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.790544,138.618502,true
government,Bellevue Heights Primary School,Bellevue Heights,5050,,dl.1136.info@schools.sa.edu.au,https://bellevueps.sa.edu.au/contact/,http://www.bellevueps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.028955,138.588869,true
government,Parafield Gardens High School,Parafield Gardens,5107,,dl.1137.info@schools.sa.edu.au,https://pghs.sa.edu.au/contact/,http://www.pghs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.786022,138.618914,true
government,Salisbury Park Primary School,Salisbury Park,5109,,dl.1140_info@schools.sa.edu.au,http://www.salsparkps.sa.edu.au/contact.html,http://www.salsparkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.759701,138.668718,true
government,Flaxmill School P-6,Morphett Vale,5162,,dl.1142.info@schools.sa.edu.au,https://flaxmillps.sa.edu.au/,http://www.flaxmillps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.127831,138.519309,true
government,Thorndon Park Primary School,Athelstone,5076,,dl.1154.info@schools.sa.edu.au,https://thornpkps.sa.edu.au/contact-us/,http://www.thornpkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.884079,138.693612,true
government,Lincoln Gardens Primary School,Port Lincoln,5606,,dl.1158.info@schools.sa.edu.au,https://gardens.sa.edu.au/,http://www.gardens.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.741991,135.847525,true
government,Ingle Farm Primary School,Ingle Farm,5098,,dl.1162.info@schools.sa.edu.au,https://www.ifps.sa.edu.au,http://www.ifps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.827631,138.643207,true
government,Braeview School,Happy Valley,5159,,dl.1163.info@schools.sa.edu.au,http://braeview.sa.edu.au/contact/,http://www.braeview.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.080686,138.554101,true
government,Fulham North Primary School,Henley Beach,5022,,dl.1166.info@schools.sa.edu.au,https://fulnorthps.sa.edu.au/about-us/contact/,http://www.fulnorthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.919552,138.505142,true
government,Mannum Community College,Mannum,5238,,dl.1170.info@schools.sa.edu.au,https://mcc.sa.edu.au/,http://www.mcc.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.912544,139.303495,true
government,Indulkana Anangu School,Indulkana,0872,,dl.1174.info@schools.sa.edu.au,https://indulkana.sa.edu.au/contact/,http://www.indulkana.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-26.965582,133.310573,true
government,Salisbury Heights Primary School,Salisbury Heights,5109,,dl.1177.info@schools.sa.edu.au,https://shps.sa.edu.au/,http://www.shps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.758984,138.678709,true
government,North Ingle School,Ingle Farm,5098,,dl.1183.info@schools.sa.edu.au,http://www.northingle.sa.edu.au/preschool/contact-us/,http://www.northingle.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.819255,138.64517,true
government,Valley View Secondary School,Para Vista,5093,,dl.1184.info@schools.sa.edu.au,http://www.valleyview.sa.edu.au,http://www.valleyview.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.83428,138.656585,true
government,Morphett Vale East School,Morphett Vale,5162,,dl.1188.info@schools.sa.edu.au,https://mveps.sa.edu.au/,http://www.mveps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.121601,138.530921,true
government,Salisbury Downs Primary School,Salisbury Downs,5108,,dl.1194.info@schools.sa.edu.au,https://sdps.sa.edu.au/,http://www.sdps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.771193,138.622667,true
