sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,email_validation_status,email_validation_reason
catholic,St John the Baptist Primary School,Maitland,2320,(02) 4933 5613,admin@maitlandsj.catholic.edu.au,,https://maitlandsj.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.7288,151.5345,valid,ok
catholic,St John The Evangelist Catholic High School,Nowra,2541,(02) 4423 1666,info@sje.woll.catholic.edu.au,,https://www.sjedow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.8842,150.6004,valid,ok
catholic,St John the Evangelist Catholic Primary School,Campbelltown,2560,(02) 4625 1171,info@sjctdow.catholic.edu.au,,https://www.sjctdow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.05,150.8333,valid,ok
catholic,St John Vianney Catholic Primary School,Greenacre,2190,(02) 9759 9153,info@stjvgreenacre.catholic.edu.au,,https://stjvgreenacre.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9003,151.0556,valid,ok
catholic,St John Vianney Primary School,Morisset,2264,(02) 4973 4073,admin@morisset.catholic.edu.au,,https://www.morisset.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.108,151.4871,valid,ok
catholic,St John Vianney Primary School,Waramanga,2611,(02) 6288 2383,,https://www.sjv.act.edu.au/site-search,https://www.sjv.act.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.3497,148.9986,invalid,invalid_format
catholic,St John Vianney's Primary School,Doonside,2767,(02) 8869 6300,stjohnvianneys@parra.catholic.edu.au,,https://www.stjohnvianneysdoonside.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7667,150.8667,valid,ok
catholic,St John XXIII Catholic College (Primary),Stanhope Gardens,2768,(02) 9852 0500,stanhopegardenscps@parra.catholic.edu.au,,https://www.stjohn23stanhope.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7333,150.9328,valid,ok
catholic,St John XXIII Catholic College (Secondary),Stanhope Gardens,2768,(02) 9852 0500,stmarks@parra.catholic.edu.au,,https://www.stjohn23stanhope.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7333,150.9328,valid,ok
catholic,St John's Catholic Primary School,Auburn,2144,(02) 9649 3045,info@stjauburn.catholic.edu.au,,https://stjauburn.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.85,151.0333,valid,ok
catholic,St John's Catholic Primary School,Dapto,2530,(02) 4261 4611,info@sjddow.catholic.edu.au,,https://www.sjddow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.543,150.793,valid,ok
catholic,St John's Catholic Primary School Baradine,Baradine,2396,(02) 6843 1644,stjohnsbaradine@bth.catholic.edu.au,,https://www.stjohnsbaradine.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.1467,148.9934,valid,ok
catholic,St John's Catholic Primary School Dubbo,Dubbo,2830,(02) 6882 2653,stjohnsprimarydubbo@bth.catholic.edu.au,,https://www.stjohnsprimarydubbo.catholic.edu.au/,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.2667,148.6833,valid,ok
catholic,St John's College,Lismore,2480,(02) 6626 2600,sjcwdln@lism.catholic.edu.au,,https://www.lisjclism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.7493,153.2724,valid,ok
independent,St John's Lutheran Primary School,Jindera,2642,02 6026 3220,,,https://www.stjls.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-36.2166,148.1299,invalid,invalid_format
catholic,St John's Primary School,Cobar,2835,(02) 6836 2195,,https://cobar.wf.catholic.edu.au/,https://cobar.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.1818,146.2218,invalid,invalid_format
catholic,St John's Primary School,Lambton,2299,(02) 4952 1423,admin@lambton.catholic.edu.au,,https://www.lambton.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9028,151.6907,valid,ok
catholic,St John's Primary School,Mullumbimby,2482,(02) 6684 2386,sjpmull@lism.catholic.edu.au,,https://www.mbyplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.5233,153.3849,valid,ok
catholic,St John's Primary School,Riverstone,2765,(02) 9854 3200,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5922,150.9198,invalid,invalid_format
catholic,St John's Primary School,Trangie,2823,(02) 6888 7550,,https://trangie.wf.catholic.edu.au/,https://trangie.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.2833,147.6333,invalid,invalid_format
catholic,St Johns College Dubbo,Dubbo,2830,(02) 6841 5100,stjohnscollegedubbo@bth.catholic.edu.au,,https://www.stjohnsdubbo.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.2667,148.6833,valid,ok
government,St Johns Park High School,St Johns Park,2176,9610 8035,,,https://stjohnspk-h.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8701,150.8612,invalid,invalid_format
government,St Johns Park Public School,St Johns Park,2176,9610 3488,,,https://stjohnspk-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8701,150.8612,invalid,invalid_format
catholic,St Joseph The Worker Catholic Primary School,Auburn South,2144,(02) 9646 1434,info@stjwauburn.catholic.edu.au,,https://stjwauburn.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.85,151.0333,valid,ok
catholic,St Joseph's Catholic College,East Gosford,2250,(02) 4324 4022,sjcc@dbb.catholic.edu.au,,https://www.sjccdbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.205,151.1759,valid,ok
catholic,St Joseph's Catholic High School,Albion Park,2527,(02) 4230 8500,info@sjchsdow.catholic.edu.au,,https://www.sjchsdow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.5713,150.7757,valid,ok
catholic,St Joseph's Catholic Primary School,Belmore,2192,(02) 9759 1154,info@stjbelmore.catholic.edu.au,,https://stjbelmore.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.919,151.0894,valid,ok
catholic,St Joseph's Catholic Primary School,Bulli,2516,(02) 4283 1111,info@sjbdow.catholic.edu.au,,https://www.sjbdow.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.3383,150.9135,valid,ok
catholic,St Joseph's Catholic Primary School,Enfield,2136,(02) 9744 2811,info@stjenfield.catholic.edu.au,,https://stjenfield.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8894,151.104,valid,ok
catholic,St Joseph's Catholic Primary School,Moorebank,2170,(02) 9602 7254,info@stjmoorebank.catholic.edu.au,,https://stjmoorebank.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9522,150.8995,valid,ok
catholic,St Joseph's Catholic Primary School,Narrabeen,2101,(02) 9913 3766,sjn@dbb.catholic.edu.au,,https://www.sjndbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.6846,151.2635,valid,ok
catholic,St Joseph's Catholic Primary School,Oatley,2223,(02) 9580 6588,info@stjoatley.catholic.edu.au,,https://stjoatley.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.969,151.0723,valid,ok
catholic,St Joseph's Catholic Primary School,Riverwood,2210,(02) 9533 3341,info@stjriverwood.catholic.edu.au,,https://stjriverwood.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9827,151.0418,valid,ok
catholic,St Joseph's Catholic Primary School,Rockdale,2216,(02) 9599 2541,info@stjrockdale.catholic.edu.au,,https://stjrockdale.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9535,151.1481,valid,ok
catholic,St Joseph's Catholic Primary School,Rosebery,2018,(02) 9568 8201,,,https://stjrosebery.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9167,151.2,invalid,invalid_format
catholic,St Joseph's Catholic Primary School  Blayney,Blayney,2799,(02) 6368 2243,stjosephsblayney@bth.catholic.edu.au,,https://www.stjosephsblayney.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5323,149.2537,valid,ok
catholic,St Joseph's Catholic Primary School Como - Oyster Bay,Como-Oyster Bay,2226,(02) 9528 8716,info@stjcomo.catholic.edu.au,,https://stjcomo.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9994,151.0639,valid,ok
catholic,St Joseph's Catholic Primary School Eugowra,Eugowra,2806,(02) 6859 2485,stjosephseugowra@bth.catholic.edu.au,,https://www.stjosephseugowra.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5333,148.4,valid,ok
catholic,St Joseph's Catholic Primary School Gilgandra,Gilgandra,2827,(02) 6847 2828,stjoeysgil@bth.catholic.edu.au,,https://stjosephsgilgandra.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.5602,148.8023,valid,ok
catholic,St Joseph's Catholic Primary School Manildra,Manildra,2865,(02) 6364 5177,stjosephsmanildra@bth.catholic.edu.au,,https://stjosephsmanildra.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.1825,148.6891,valid,ok
catholic,St Joseph's Catholic Primary School Molong,Molong,2866,(02) 6366 8306,stjosephsmolong@bth.catholic.edu.au,,https://www.stjosephsmolong.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.0923,148.87,valid,ok
catholic,St Joseph's Catholic Primary School Oberon,Oberon,2787,(02) 6336 1384,stjosephsoberon@bth.catholic.edu.au,,https://stjosephsoberon.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.754,150.0055,valid,ok
catholic,St Joseph's Catholic Primary School Portland,Portland,2847,(02) 6355 5111,stjosephportland@bth.catholic.edu.au,,https://www.stjosephsportland.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.3571,149.9815,valid,ok
catholic,St Joseph's College,Banora Point,2486,(07) 5524 9002,sjcbanora@lism.catholic.edu.au,,https://bpslism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.2383,153.5008,valid,ok
independent,St Joseph's College,Hunters Hill,2110,02 9816 0900,sjc@joeys.org,https://www.joeys.org/,https://www.joeys.org,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.8343,151.1459,valid,ok
catholic,St Joseph's College Lochinvar,Lochinvar,2321,(02) 4930 7291,admin@lochinvarsj.catholic.edu.au,,https://lochinvarsj.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.7908,151.5154,valid,ok
catholic,St Joseph's Primary School,Alstonville,2477,(02) 6628 1009,sjpalst@lism.catholic.edu.au,,https://www.alstplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.8902,153.4389,valid,ok
catholic,St Joseph's Primary School,Balranald,2715,(03) 5020 1592,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.5036,143.3112,invalid,invalid_format
catholic,St Joseph's Primary School,Barraba,2347,(02) 6782 1685,baradmin@arm.catholic.edu.au,,https://stjosephsbarraba.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.2195,150.7882,valid,ok
catholic,St Joseph's Primary School,Bulahdelah,2423,(02) 4997 4189,admin@bulahdelah.catholic.edu.au,,https://www.bulahdelah.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.407,152.2119,valid,ok
catholic,St Joseph's Primary School,Charlestown,2290,(02) 4943 5414,admin@charlestown.catholic.edu.au,,https://www.charlestown.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9937,151.722,valid,ok
catholic,St Joseph's Primary School,Condobolin,2877,(02) 6895 2204,,https://condobolin.wf.catholic.edu.au/,https://condobolin.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.0985,147.3346,invalid,invalid_format
catholic,St Joseph's Primary School,Coraki,2471,(02) 6683 2248,sjpcor@lism.catholic.edu.au,,https://www.crkilism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.988,153.3522,valid,ok
catholic,St Joseph's Primary School,Culcairn,2660,(02) 6029 8577,info@sjcuww.catholic.edu.au,,https://web.sjcuww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.6637,147.0787,valid,ok
catholic,St Joseph's Primary School,Denman,2328,(02) 6547 2496,admin@denman.catholic.edu.au,,https://denman.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.5167,150.3667,valid,ok
catholic,St Joseph's Primary School,Dungog,2420,(02) 4992 1377,admin@dungog.catholic.edu.au,,https://www.dungog.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.4043,151.7519,valid,ok
catholic,St Joseph's Primary School,East Maitland,2323,(02) 4933 5536,admin@eastmaitland.catholic.edu.au,,https://www.eastmaitland.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.8305,151.5312,valid,ok
catholic,St Joseph's Primary School,Finley,2713,(03) 5883 1630,info@sjfww.catholic.edu.au,,https://www.sjfww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.6216,145.4285,valid,ok
catholic,St Joseph's Primary School,Glen Innes,2370,(02) 6732 1372,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-29.6985,151.8679,invalid,invalid_format
catholic,St Joseph's Primary School,Gloucester,2422,(02) 6558 1555,admin@gloucester.catholic.edu.au,,https://www.gloucester.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.0177,152.0269,valid,ok
catholic,St Joseph's Primary School,Goulburn North,2580,(02) 4821 3510,gmcmanus@sjglb.nsw.edu.au,,https://www.sjglb.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.6,149.8,valid,ok
catholic,St Joseph's Primary School,Hillston,2675,(02) 6967 2462,,https://hillston.wf.catholic.edu.au/,https://hillston.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.3487,145.8342,invalid,invalid_format
catholic,St Joseph's Primary School,Jerilderie,2716,(03) 5886 1475,info@sjjeww.catholic.edu.au,,https://web.sjjeww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.5833,145.8019,valid,ok
catholic,St Joseph's Primary School,Junee,2663,(02) 6924 1717,,,https://sjjww.org,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.8547,147.2252,invalid,invalid_format
catholic,St Joseph's Primary School,Kilaben Bay,2283,(02) 4959 1355,admin@kilabenbay.catholic.edu.au,,https://www.kilabenbay.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.0423,151.6116,valid,ok
catholic,St Joseph's Primary School,Kingswood,2747,(02) 4726 4200,stjosephskwood@parra.catholic.edu.au,,https://www.stjosephskingswood.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7478,150.7221,valid,ok
catholic,St Joseph's Primary School,Laurieton,2443,(02) 6559 9466,larp@lism.catholic.edu.au,,https://larplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.6688,152.7905,valid,ok
catholic,St Joseph's Primary School,Leeton,2705,(02) 6953 3248,info@sjleww.catholic.edu.au,,https://web.sjleww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.5162,146.3498,valid,ok
catholic,St Joseph's Primary School,Lockhart,2656,(02) 6920 5437,info@sjloww.catholic.edu.au,,https://www.sjloww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.298,146.584,valid,ok
catholic,St Joseph's Primary School,Maclean,2463,(02) 6645 2340,sjpmacln@lism.catholic.edu.au,,https://maclplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-29.3735,153.1179,valid,ok
catholic,St Joseph's Primary School,Merewether,2291,(02) 4961 2827,admin@merewether.catholic.edu.au,,https://www.merewether.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9382,151.7591,valid,ok
catholic,St Joseph's Primary School,Merriwa,2329,(02) 6548 2035,admin@merriwa.catholic.edu.au,,https://www.merriwa.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.0,149.9833,valid,ok
catholic,St Joseph's Primary School,Mungindi,2406,(02) 6753 2327,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-29.0185,149.2548,invalid,invalid_format
catholic,St Joseph's Primary School,Narrandera,2700,(02) 6959 2238,,,https://www.sjnww.org,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.9333,146.3,invalid,invalid_format
catholic,St Joseph's Primary School,Nyngan,2825,(02) 6832 1588,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.5638,147.1937,invalid,invalid_format
catholic,St Joseph's Primary School,O'Connor,2602,(02) 6248 9818,,https://www.sjo.act.edu.au/site-search,https://www.sjo.act.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,,,invalid,invalid_format
catholic,St Joseph's Primary School,Peak Hill,2869,(02) 6869 1452,,https://peakhill.wf.catholic.edu.au/,https://peakhill.wf.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.7866,148.2298,invalid,invalid_format
catholic,St Joseph's Primary School,Port Macquarie,2444,(02) 6583 3848,sjpport@lism.catholic.edu.au,,https://www.pmacjlism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.4024,152.9019,valid,ok
catholic,St Joseph's Primary School,Quirindi,2343,(02) 6746 1033,quiadmin@arm.catholic.edu.au,,https://stjosephsquirindi.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.5667,150.55,valid,ok
catholic,St Joseph's Primary School,Schofields,2762,(02) 8869 8100,stjosephsschofields@parra.catholic.edu.au,,https://www.stjosephsschofields.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7167,150.8667,valid,ok
catholic,St Joseph's Primary School,South Grafton,2460,(02) 6642 2899,sjpgraf@lism.catholic.edu.au,,https://sgrafplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.4277,153.378,valid,ok
catholic,St Joseph's Primary School,South Murwillumbah,2484,(02) 6672 1867,sjpmbah@lism.catholic.edu.au,,https://www.smurplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.3702,153.3425,valid,ok
catholic,St Joseph's Primary School,Taree,2430,(02) 6557 7031,admin@tareesj.catholic.edu.au,,https://www.tareesj.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.0333,152.4833,valid,ok
catholic,St Joseph's Primary School,Tenterfield,2372,(02) 6736 1786,tenadmin@arm.catholic.edu.au,,https://stjosephstenterfield.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-29.13,151.454,valid,ok
catholic,St Joseph's Primary School,Tweed Heads,2485,(07) 5536 2519,twdp@lism.catholic.edu.au,,https://www.twdplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-28.1874,153.5228,valid,ok
catholic,St Joseph's Primary School,Uralla,2358,(02) 6778 4063,uraadmin@arm.catholic.edu.au,,https://stjosephsuralla.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.6167,151.5,valid,ok
catholic,St Joseph's Primary School,Wagga Wagga,2650,(02) 6921 5733,info@sjww.catholic.edu.au,,https://web.sjww.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.4445,147.608,valid,ok
catholic,St Joseph's Primary School,Walgett,2832,(02) 6828 1060,sjwadmin@arm.catholic.edu.au,,https://stjosephswalgett.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.0086,148.6135,valid,ok
catholic,St Joseph's Primary School,Warialda,2402,(02) 6729 1328,waradmin@arm.catholic.edu.au,,https://stjosephswarialda.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-29.5435,150.5754,valid,ok
catholic,St Joseph's Primary School,Wauchope,2446,(02) 6585 1745,sjpwauch@lism.catholic.edu.au,,https://www.wauplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.3485,152.3346,valid,ok
catholic,St Joseph's Primary School,Wee Waa,2388,(02) 6795 4038,weeadmin@arm.catholic.edu.au,,https://stjosephsweewaa.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-30.6716,149.3375,valid,ok
catholic,St Joseph's Primary School,West Kempsey,2440,(02) 6562 5501,kmpp@lism.catholic.edu.au,,https://kmpplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.1332,152.7514,valid,ok
catholic,St Joseph's Primary School,West Tamworth,2340,(02) 6765 4079,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.0786,150.9222,invalid,invalid_format
catholic,St Joseph's Primary School,Wingham,2429,(02) 6553 4774,admin@wingham.catholic.edu.au,,https://www.wingham.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.7814,152.0001,valid,ok
catholic,St Joseph's Primary School,Woodburn,2472,(02) 6682 2468,sjpwood@lism.catholic.edu.au,,https://www.wdbplism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-29.0491,153.376,valid,ok
catholic,St Joseph's Regional College,Port Macquarie,2444,(02) 5525 4100,sjrhport@lism.catholic.edu.au,,https://www.pmreglism.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.4024,152.9019,valid,ok
catholic,St Joseph's School,Adelong,2729,(02) 6946 2170,,https://www.sjadelong.nsw.edu.au/site-search,https://www.sjadelong.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.0974,147.8123,invalid,invalid_format
catholic,St Joseph's School,Bombala,2632,(02) 6458 3776,,https://www.stjbombala.nsw.edu.au/site-search,https://www.stjbombala.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-36.9309,149.2131,invalid,invalid_format
catholic,St Joseph's School,Boorowa,2586,(02) 6385 3263,,https://www.stjboorowa.nsw.edu.au/site-search,https://www.stjboorowa.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.4366,148.7163,invalid,invalid_format
catholic,St Joseph's School,Grenfell,2810,(02) 6343 1514,,,https://www.stjosephsgrenfell.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8955,148.1644,invalid,invalid_format
catholic,St Joseph’s Catholic College,Aberdeen,2336,(02) 6543 7444,admin@aberdeen.catholic.edu.au,,https://www.aberdeen.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.1586,150.942,valid,ok
catholic,St Jude's Primary School,Holder,2611,(02) 6288 7688,,https://www.stjudesps.act.edu.au/site-search,https://www.stjudesps.act.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-35.3497,148.9986,invalid,invalid_format
catholic,St Justin's Catholic Primary School,Oran Park,2570,(02) 4253 0980,info@sjopdow.catholic.edu.au,,https://www.sjopdow.catholic.edu.au/,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-34.0799,150.57,valid,ok
catholic,St Kevin's Catholic Primary School,Dee Why,2099,(02) 9971 1644,skdy@dbb.catholic.edu.au,,https://www.skdydbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7505,151.2827,valid,ok
catholic,St Kevin's Catholic Primary School,Eastwood,2122,(02) 9874 3315,info@stkeastwood.catholic.edu.au,,https://stkeastwood.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7918,151.0806,valid,ok
catholic,St Kevin's Primary School,Cardiff,2285,(02) 4954 0036,admin@cardiff.catholic.edu.au,,https://www.cardiff.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9547,151.6645,valid,ok
catholic,St Kieran's Catholic Primary School,Manly Vale,2093,(02) 9949 3523,skmv@dbb.catholic.edu.au,,https://www.skmvdbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.8066,151.2624,valid,ok
catholic,St Laurence Flexible Learning Centre,Broadmeadow,2292,(02) 4075 2700,,,https://www.ereafsn.edu.au/stlaurenceflcnewcastle,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.9237,151.7285,invalid,invalid_format
catholic,St Laurence's Catholic Primary School Dubbo,Dubbo,2830,(02) 6882 2129,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-32.2667,148.6833,invalid,invalid_format
catholic,St Laurence's Primary School,Forbes,2871,(02) 6852 1918,,https://www.wf.catholic.edu.au/,https://www.forbes.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.2652,147.3846,invalid,invalid_format
catholic,St Lawrence's Catholic Primary School Coonabarabran,Coonabarabran,2357,(02) 6842 1732,,,,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-31.1975,149.1797,invalid,invalid_format
catholic,St Leo's Catholic College,Wahroonga,2076,(02) 9487 3555,,,https://stleos.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7053,151.1228,invalid,invalid_format
catholic,St Lucy's Prouille Catholic Primary Campus,Wahroonga,2076,(02) 9489 3233,prouille@dbb.catholic.edu.au,,https://www.prouilledbb.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7053,151.1228,valid,ok
catholic,St Lucy's School,Wahroonga,2076,(02) 9487 1277,reception@stlucys.nsw.edu.au,,https://www.stlucys.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7053,151.1228,valid,ok
independent,"St Lucy's School, Santa Sabina College Campus",Strathfield,2135,,sjn@dbb.catholic.edu.au,https://www.sjndbb.catholic.edu.au/,https://www.sjndbb.catholic.edu.au/,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.881,151.0799,valid,ok
independent,"St Lucy's, Sacred Heart Catholic Primary campus",Pymble,2073,02 9487 1277,,,https://www.stlucys.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7439,151.1419,invalid,invalid_format
catholic,"St Lucy's, St John's Narraweena campus",Narraweena,2099,(02) 9487 1277,reception@stlucys.nsw.edu.au,,https://www.stlucys.nsw.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.7505,151.2827,valid,ok
